paper_id,Title,pdf_file,Citation count,Publisher,Institution name,Institution UKPRN code,Main panel,Unit of assessment name,Open access status,Year
P047118,Drug Target Optimization in Chronic Myeloid Leukemia Using Innovative Computational Platform,P047118.pdf,8.0,Unknown,university college london,10007784,B,computer science and informatics,Out of scope for open access requirements,2015
P047119,Drug target optimization in chronic myeloid leukemia using innovative computational platform,P047119.pdf,8.0,Unknown,"city, university of london",10001478,B,computer science and informatics,Out of scope for open access requirements,2015
P047147,DS-KCF : a real-time tracker for RGB-D data,P047147.pdf,27.0,Unknown,university of bristol,10007786,B,computer science and informatics,Compliant,2016
P047151,DTKI : a new formalized PKI with verifiable trusted parties,P047151.pdf,14.0,Unknown,the university of birmingham,10006840,B,computer science and informatics,Compliant,2016
P047382,Dynamic Analysis of Digital Chaotic Maps via State-Mapping Networks,P047382.pdf,104.0,Unknown,the university of kent,10007150,B,computer science and informatics,Compliant,2019
P047397,Dynamic behavior analysis via structured rank minimization,P047397.pdf,6.0,Unknown,middlesex university,10004351,B,computer science and informatics,Compliant,2017
P047433,Dynamic clustering and management of mobile wireless sensor networks,P047433.pdf,55.0,Unknown,manchester metropolitan university,10004180,B,computer science and informatics,Not compliant,2017
P047499,Dynamic Graph Stream Algorithms in o(n) Space,P047499.pdf,1.0,Unknown,the university of sheffield,10007157,B,computer science and informatics,Compliant,2018
P047501,Dynamic Hebbian Cross-Correlation Learning Resolves the Spike Timing Dependent Plasticity Conundrum,P047501.pdf,3.0,Unknown,oxford brookes university,10004930,B,computer science and informatics,Compliant,2018
P047529,Dynamic Mechanisms of Neocortical Focal Seizure Onset,P047529.pdf,28.0,Unknown,university of newcastle upon tyne,10007799,B,computer science and informatics,Compliant,2014
P047545,Dynamic Multicontext Segmentation of Remote Sensing Images Based on Convolutional Networks,P047545.pdf,16.0,Unknown,university of stirling,10007804,B,computer science and informatics,Deposit exception,2019
P047609,Dynamic Programming Optimization in Line of Sight Networks,P047609.pdf,0.0,Unknown,the university of liverpool,10006842,B,computer science and informatics,Compliant,2019
P047926,EACD: Evolutionary Adaptation to Concept Drifts in Data Streams,P047926.pdf,4.0,Unknown,birmingham city university,10007140,B,computer science and informatics,Compliant,2019
P047997,Early coauthorship with top scientists predicts success in academic careers,P047997.pdf,12.0,Unknown,university college london,10007784,B,computer science and informatics,Compliant,2019
P048051,Early hospital mortality prediction of intensive care unit patients using an ensemble learning approach,P048051.pdf,38.0,Unknown,university of portsmouth,10007155,B,computer science and informatics,Compliant,2017
P048174,Early Wake-Up Decision Algorithm for ONUs in TDM-PONs With Sleep Mode,P048174.pdf,9.0,Unknown,liverpool john moores university,10003957,B,computer science and informatics,Out of scope for open access requirements,2016
P048771,EEG Analysis for Cognitive Failure Detection in Driving Using Type-2 Fuzzy Classifiers,P048771.pdf,0.0,Unknown,liverpool hope university,10003956,B,computer science and informatics,Compliant,2017
P048774,EEG beta suppression and low gamma modulation are different elements of human upright walking,P048774.pdf,105.0,Unknown,the university of essex,10007791,B,computer science and informatics,Out of scope for open access requirements,2014
P048781,EEG-based mobile robot control through an adaptive brain–robot interface,P048781.pdf,47.0,Unknown,middlesex university,10004351,B,computer science and informatics,Out of scope for open access requirements,2014
P049076,Effect of Global Cardiac Ischemia on Human Ventricular Fibrillation: Insights from a Multi-scale Mechanistic Model of the Human Heart,P049076.pdf,23.0,Unknown,the university of sheffield,10007157,B,computer science and informatics,Out of scope for open access requirements,2014
P049514,Effective Crowd Anomaly Detection Through Spatio-temporal Texture Analysis,P049514.pdf,10.0,Unknown,the university of huddersfield,10007148,B,computer science and informatics,Compliant,2018
P049535,Effective interpolation and preservation in guarded logics,P049535.pdf,0.0,Unknown,university of oxford,10007774,B,computer science and informatics,Out of scope for open access requirements,2015
P050488,Efficiency and complexity of price competition among single-product vendors,P050488.pdf,5.0,Unknown,the university of essex,10007791,B,computer science and informatics,Deposit exception,2017
P050522,Efficient and effective OCR engine training,P050522.pdf,1.0,Unknown,"university of salford, the",10007156,B,computer science and informatics,Compliant,2019
P050536,Efficient Attack Graph Analysis through Approximate Inference,P050536.pdf,11.0,Unknown,royal holloway and bedford new college,10005553,B,computer science and informatics,Compliant,2017
P050559,Efficient computation of the well-founded semantics over big data,P050559.pdf,6.0,Unknown,the university of huddersfield,10007148,B,computer science and informatics,Out of scope for open access requirements,2014
P050571,Efficient Deep CNN-Based Fire Detection and Localisation in Video Surveillance Applications,P050571.pdf,49.0,Unknown,liverpool john moores university,10003957,B,computer science and informatics,Other exception,2018
P050586,Efficient exploratory learning of inverse kinematics on a bionic elephant trunk,P050586.pdf,69.0,Unknown,oxford brookes university,10004930,B,computer science and informatics,Out of scope for open access requirements,2014
P050603,Efficient human-machine control with asymmetric marginal reliability input devices,P050603.pdf,0.0,Unknown,university of glasgow,10007794,B,computer science and informatics,Compliant,2020
P050629,Efficient multi-scale 3D CNN with fully connected CRF for accurate brain lesion segmentation,P050629.pdf,976.0,Unknown,"imperial college of science, technology and medicine",10003270,B,computer science and informatics,Compliant,2016
P050643,Efficient Parametric Model Checking Using Domain Knowledge,P050643.pdf,0.0,Unknown,university of york,10007167,B,computer science and informatics,Compliant,2019
P050681,Efficient Service Discovery in Decentralized Online Social Networks,P050681.pdf,9.0,Unknown,university of derby,10007851,B,computer science and informatics,Compliant,2017
P050692,Efficient Symbolic Integration for Probabilistic Inference,P050692.pdf,0.0,Unknown,university of edinburgh,10007790,B,computer science and informatics,Unknown,2018
P050710,Efficient treatment of outliers and class imbalance for diabetes prediction,P050710.pdf,3.0,Unknown,edge hill university,10007823,B,computer science and informatics,Compliant,2020
P050718,Efficient Zero-Knowledge Arguments for Arithmetic Circuits in the Discrete Log Setting,P050718.pdf,26.0,Unknown,university college london,10007784,B,computer science and informatics,Out of scope for open access requirements,2016
P050719,Efficient zero-knowledge arguments for arithmetic circuits in the discrete log setting,P050719.pdf,26.0,Unknown,the university of birmingham,10006840,B,computer science and informatics,Technical exception,2016
P050749,EgoCap : egocentric marker-less motion capture with two fisheye cameras,P050749.pdf,30.0,Unknown,the university of bath,10007850,B,computer science and informatics,Compliant,2016
P050867,Election Verifiability for Helios under Weaker Trust Assumptions,P050867.pdf,30.0,Unknown,the university of birmingham,10006840,B,computer science and informatics,Out of scope for open access requirements,2014
P050992,Electricity consumption probability density forecasting method based on LASSO-Quantile Regression Neural Network,P050992.pdf,32.0,Unknown,birmingham city university,10007140,B,computer science and informatics,Compliant,2019
P051067,Electroencephalography reflects the activity of sub-cortical brain regions during approach-withdrawal behaviour while listening to music,P051067.pdf,5.0,Unknown,the university of essex,10007791,B,computer science and informatics,Compliant,2019
P051316,Eliciting and utilising knowledge for security event log analysis : an association rule mining and automated planning approach,P051316.pdf,7.0,Unknown,the university of huddersfield,10007148,B,computer science and informatics,Compliant,2018
P051452,Embedding Anatomical or Functional Knowledge in Whole-Brain Multiple Kernel Learning Models,P051452.pdf,21.0,Unknown,university college london,10007784,B,computer science and informatics,Compliant,2018
P051469,Embedding MRI information into MRSI data source extraction improves brain tumour delineation in animal models,P051469.pdf,1.0,Unknown,liverpool john moores university,10003957,B,computer science and informatics,Compliant,2019
P051486,Embodied Choice : How Action Influences Perceptual Decision Making,P051486.pdf,60.0,Unknown,university of bristol,10007786,B,computer science and informatics,Out of scope for open access requirements,2015
P051568,Emergence of Cooperative Long-Term Market Loyalty in Double Auction Markets,P051568.pdf,3.0,Unknown,king's college london,10003645,B,computer science and informatics,Compliant,2016
P051760,"Emotional ratings and skin conductance response to visual, auditory and haptic stimuli",P051760.pdf,20.0,Unknown,university of sussex,10007806,B,computer science and informatics,Compliant,2018
P051767,Emotional Sentence Annotation Helps Predict Fiction Genre,P051767.pdf,5.0,Unknown,the university of essex,10007791,B,computer science and informatics,Out of scope for open access requirements,2015
